article_id,title,content,source,published_date,attack_type_mentioned,sector_mentioned,province_mentioned,sentiment,word_count,scraped_at
NEWS-000271,Kominfo Blokir 765 Situs Terkait DDoS,"Laporan terbaru menunjukkan adanya kasus DDoS yang menargetkan 
            sektor Pemerintahan di wilayah Yogyakarta. Menurut sumber dari 
            BSSN, insiden ini 
            terjadi pada 26 April 2022. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",merdeka.com,2022-04-26,DDoS,Pemerintahan,Yogyakarta,negative,44,2025-12-24 12:38:01.503799
NEWS-000272,Kominfo Blokir 601 Situs Terkait Phishing,"Laporan terbaru menunjukkan adanya kasus Phishing yang menargetkan 
            sektor Fintech di wilayah Surabaya. Menurut sumber dari 
            Kepolisian, insiden ini 
            terjadi pada 21 August 2020. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",cnnindonesia.com,2020-08-21,Phishing,Fintech,Surabaya,negative,44,2025-12-24 12:38:01.503849
NEWS-000273,E-Commerce Indonesia Jadi Target Utama Penipuan Online,"Laporan terbaru menunjukkan adanya kasus Penipuan Online yang menargetkan 
            sektor E-Commerce di wilayah Bandung. Menurut sumber dari 
            Kominfo, insiden ini 
            terjadi pada 07 October 2022. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",republika.co.id,2022-10-07,Penipuan Online,E-Commerce,Bandung,neutral,45,2025-12-24 12:38:01.503896
NEWS-000274,Pendidikan Kehilangan Data Jutaan Pengguna Akibat Ransomware,"Laporan terbaru menunjukkan adanya kasus Ransomware yang menargetkan 
            sektor Pendidikan di wilayah Semarang. Menurut sumber dari 
            Kepolisian, insiden ini 
            terjadi pada 26 March 2022. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",liputan6.com,2022-03-26,Ransomware,Pendidikan,Semarang,neutral,44,2025-12-24 12:38:01.503943
NEWS-000275,Pemerintahan Kehilangan Data Jutaan Pengguna Akibat Ransomware,"Laporan terbaru menunjukkan adanya kasus Ransomware yang menargetkan 
            sektor Pemerintahan di wilayah Semarang. Menurut sumber dari 
            BSSN, insiden ini 
            terjadi pada 22 May 2022. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",tempo.co,2022-05-22,Ransomware,Pemerintahan,Semarang,neutral,44,2025-12-24 12:38:01.503990
NEWS-000276,Kasus Hacking di Makassar Meningkat 57%,"Laporan terbaru menunjukkan adanya kasus Hacking yang menargetkan 
            sektor Telekomunikasi di wilayah Makassar. Menurut sumber dari 
            Kominfo, insiden ini 
            terjadi pada 17 November 2020. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",cnnindonesia.com,2020-11-17,Hacking,Telekomunikasi,Makassar,negative,44,2025-12-24 12:38:01.504039
NEWS-000277,Tips Lindungi Data dari Malware Menurut Pakar Keamanan,"Laporan terbaru menunjukkan adanya kasus Malware yang menargetkan 
            sektor Pemerintahan di wilayah Jawa Timur. Menurut sumber dari 
            Kominfo, insiden ini 
            terjadi pada 22 October 2023. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",kompas.com,2023-10-22,Malware,Pemerintahan,Jawa Timur,negative,45,2025-12-24 12:38:01.504090
NEWS-000278,UMKM Indonesia Jadi Target Utama Hacking,"Laporan terbaru menunjukkan adanya kasus Hacking yang menargetkan 
            sektor UMKM di wilayah Medan. Menurut sumber dari 
            Kominfo, insiden ini 
            terjadi pada 28 August 2024. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",republika.co.id,2024-08-28,Hacking,UMKM,Medan,neutral,44,2025-12-24 12:38:01.504138
NEWS-000279,Tips Lindungi Data dari Penipuan Online Menurut Pakar Keamanan,"Laporan terbaru menunjukkan adanya kasus Penipuan Online yang menargetkan 
            sektor Pemerintahan di wilayah Jawa Barat. Menurut sumber dari 
            Kominfo, insiden ini 
            terjadi pada 01 December 2024. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",kompas.com,2024-12-01,Penipuan Online,Pemerintahan,Jawa Barat,negative,46,2025-12-24 12:38:01.504191
NEWS-000280,Kasus Malware di Bali Meningkat 140%,"Laporan terbaru menunjukkan adanya kasus Malware yang menargetkan 
            sektor Pemerintahan di wilayah Bali. Menurut sumber dari 
            BSSN, insiden ini 
            terjadi pada 28 February 2023. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",detik.com,2023-02-28,Malware,Pemerintahan,Bali,negative,44,2025-12-24 12:38:01.504245
NEWS-000281,Kasus Social Engineering di Jakarta Meningkat 65%,"Laporan terbaru menunjukkan adanya kasus Social Engineering yang menargetkan 
            sektor UMKM di wilayah Jakarta. Menurut sumber dari 
            Kominfo, insiden ini 
            terjadi pada 07 December 2021. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",detik.com,2021-12-07,Social Engineering,UMKM,Jakarta,neutral,45,2025-12-24 12:38:01.504300
NEWS-000282,Perbankan Indonesia Jadi Target Utama Malware,"Laporan terbaru menunjukkan adanya kasus Malware yang menargetkan 
            sektor Perbankan di wilayah Bali. Menurut sumber dari 
            Kominfo, insiden ini 
            terjadi pada 19 March 2024. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",detik.com,2024-03-19,Malware,Perbankan,Bali,neutral,44,2025-12-24 12:38:01.504348
NEWS-000283,Pendidikan Indonesia Jadi Target Utama Kebocoran Data,"Laporan terbaru menunjukkan adanya kasus Kebocoran Data yang menargetkan 
            sektor Pendidikan di wilayah Makassar. Menurut sumber dari 
            BSSN, insiden ini 
            terjadi pada 10 September 2022. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",tribunnews.com,2022-09-10,Kebocoran Data,Pendidikan,Makassar,neutral,45,2025-12-24 12:38:01.504409
NEWS-000284,Serangan Social Engineering Menargetkan UMKM di Bandung,"Laporan terbaru menunjukkan adanya kasus Social Engineering yang menargetkan 
            sektor UMKM di wilayah Bandung. Menurut sumber dari 
            Kominfo, insiden ini 
            terjadi pada 10 July 2023. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",liputan6.com,2023-07-10,Social Engineering,UMKM,Bandung,negative,45,2025-12-24 12:38:01.504458
NEWS-000285,Kasus Ransomware di Yogyakarta Meningkat 177%,"Laporan terbaru menunjukkan adanya kasus Ransomware yang menargetkan 
            sektor Pemerintahan di wilayah Yogyakarta. Menurut sumber dari 
            BSSN, insiden ini 
            terjadi pada 02 March 2022. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",cnnindonesia.com,2022-03-02,Ransomware,Pemerintahan,Yogyakarta,negative,44,2025-12-24 12:38:01.504509
NEWS-000286,Polri Tangkap Pelaku Kebocoran Data yang Rugikan Korban Rp 73 Juta,"Laporan terbaru menunjukkan adanya kasus Kebocoran Data yang menargetkan 
            sektor Telekomunikasi di wilayah Bali. Menurut sumber dari 
            Kominfo, insiden ini 
            terjadi pada 04 October 2021. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",merdeka.com,2021-10-04,Kebocoran Data,Telekomunikasi,Bali,negative,45,2025-12-24 12:38:01.504559
NEWS-000287,BSSN Ungkap Lonjakan Kasus Hacking Sepanjang 2023,"Laporan terbaru menunjukkan adanya kasus Hacking yang menargetkan 
            sektor UMKM di wilayah Bandung. Menurut sumber dari 
            Kominfo, insiden ini 
            terjadi pada 22 February 2023. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",kompas.com,2023-02-22,Hacking,UMKM,Bandung,neutral,44,2025-12-24 12:38:01.504608
NEWS-000288,BSSN Ungkap Lonjakan Kasus Penipuan Online Sepanjang 2023,"Laporan terbaru menunjukkan adanya kasus Penipuan Online yang menargetkan 
            sektor Pendidikan di wilayah Jawa Barat. Menurut sumber dari 
            BSSN, insiden ini 
            terjadi pada 21 September 2023. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",merdeka.com,2023-09-21,Penipuan Online,Pendidikan,Jawa Barat,negative,46,2025-12-24 12:38:01.504656
NEWS-000289,Waspada! Modus Baru Social Engineering Melalui QR Code,"Laporan terbaru menunjukkan adanya kasus Social Engineering yang menargetkan 
            sektor UMKM di wilayah Makassar. Menurut sumber dari 
            Kepolisian, insiden ini 
            terjadi pada 17 January 2023. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",kompas.com,2023-01-17,Social Engineering,UMKM,Makassar,negative,45,2025-12-24 12:38:01.504705
NEWS-000290,Tips Lindungi Data dari Phishing Menurut Pakar Keamanan,"Laporan terbaru menunjukkan adanya kasus Phishing yang menargetkan 
            sektor E-Commerce di wilayah Jawa Timur. Menurut sumber dari 
            BSSN, insiden ini 
            terjadi pada 17 September 2023. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",cnnindonesia.com,2023-09-17,Phishing,E-Commerce,Jawa Timur,neutral,45,2025-12-24 12:38:01.504754
NEWS-000291,Waspada! Modus Baru DDoS Melalui Media Sosial,"Laporan terbaru menunjukkan adanya kasus DDoS yang menargetkan 
            sektor Kesehatan di wilayah Jawa Barat. Menurut sumber dari 
            Kominfo, insiden ini 
            terjadi pada 02 December 2023. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",cnnindonesia.com,2023-12-02,DDoS,Kesehatan,Jawa Barat,negative,45,2025-12-24 12:38:01.504815
NEWS-000292,Waspada! Modus Baru Kebocoran Data Melalui Email,"Laporan terbaru menunjukkan adanya kasus Kebocoran Data yang menargetkan 
            sektor Telekomunikasi di wilayah Jawa Barat. Menurut sumber dari 
            Kominfo, insiden ini 
            terjadi pada 10 November 2022. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",detik.com,2022-11-10,Kebocoran Data,Telekomunikasi,Jawa Barat,negative,46,2025-12-24 12:38:01.504863
NEWS-000293,Startup Indonesia Jadi Target Utama Skimming,"Laporan terbaru menunjukkan adanya kasus Skimming yang menargetkan 
            sektor Startup di wilayah Jakarta. Menurut sumber dari 
            Kominfo, insiden ini 
            terjadi pada 12 December 2023. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",cnnindonesia.com,2023-12-12,Skimming,Startup,Jakarta,negative,44,2025-12-24 12:38:01.504918
NEWS-000294,E-Commerce Indonesia Jadi Target Utama Hacking,"Laporan terbaru menunjukkan adanya kasus Hacking yang menargetkan 
            sektor E-Commerce di wilayah Jawa Barat. Menurut sumber dari 
            BSSN, insiden ini 
            terjadi pada 26 September 2023. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",republika.co.id,2023-09-26,Hacking,E-Commerce,Jawa Barat,neutral,45,2025-12-24 12:38:01.504966
NEWS-000295,Kerugian Akibat DDoS Capai Rp 289 Miliar,"Laporan terbaru menunjukkan adanya kasus DDoS yang menargetkan 
            sektor E-Commerce di wilayah Medan. Menurut sumber dari 
            BSSN, insiden ini 
            terjadi pada 04 November 2022. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",merdeka.com,2022-11-04,DDoS,E-Commerce,Medan,negative,44,2025-12-24 12:38:01.505014
NEWS-000296,Telekomunikasi Indonesia Jadi Target Utama DDoS,"Laporan terbaru menunjukkan adanya kasus DDoS yang menargetkan 
            sektor Telekomunikasi di wilayah Makassar. Menurut sumber dari 
            BSSN, insiden ini 
            terjadi pada 20 July 2024. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",detik.com,2024-07-20,DDoS,Telekomunikasi,Makassar,negative,44,2025-12-24 12:38:01.505066
NEWS-000297,BSSN Ungkap Lonjakan Kasus Hacking Sepanjang 2021,"Laporan terbaru menunjukkan adanya kasus Hacking yang menargetkan 
            sektor Pendidikan di wilayah Yogyakarta. Menurut sumber dari 
            Kepolisian, insiden ini 
            terjadi pada 16 February 2021. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",detik.com,2021-02-16,Hacking,Pendidikan,Yogyakarta,negative,44,2025-12-24 12:38:01.505115
NEWS-000298,Perbankan Kehilangan Data Jutaan Pengguna Akibat Malware,"Laporan terbaru menunjukkan adanya kasus Malware yang menargetkan 
            sektor Perbankan di wilayah Bandung. Menurut sumber dari 
            Kominfo, insiden ini 
            terjadi pada 09 February 2022. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",kompas.com,2022-02-09,Malware,Perbankan,Bandung,neutral,44,2025-12-24 12:38:01.505165
NEWS-000299,Telekomunikasi Indonesia Jadi Target Utama Penipuan Online,"Laporan terbaru menunjukkan adanya kasus Penipuan Online yang menargetkan 
            sektor Telekomunikasi di wilayah Jawa Barat. Menurut sumber dari 
            BSSN, insiden ini 
            terjadi pada 12 October 2023. Para ahli keamanan siber 
            menyarankan masyarakat untuk meningkatkan kewaspadaan terhadap ancaman 
            serupa. Kerugian diperkirakan mencapai ratusan juta hingga miliaran rupiah.",kompas.com,2023-10-12,Penipuan Online,Telekomunikasi,Jawa Barat,positive,46,2025-12-24 12:38:01.505217
